오분류 패턴: Disengaged(Calm) → Disengaged(Sleepy)
케이스 수: 3483개
비율: 2.53%
2322. 02-05-83--2-56-23101700000004-03-79
2323. 02-05-83--2-56-23101700000004-03-8
2324. 02-05-83--2-56-23101700000004-03-80
2325. 02-05-83--2-56-23101700000004-03-82
2326. 02-05-83--2-56-23101700000004-03-83
2327. 02-05-83--2-56-23101700000004-03-86
2328. 02-05-83--2-56-23101700000004-03-87
2329. 02-05-83--2-56-23101700000004-03-88
2330. 02-05-83--2-56-23101700000004-03-89
2331. 02-05-83--2-56-23101700000004-03-9
2332. 02-05-83--2-56-23101700000004-03-90
2333. 02-05-83--2-56-23101700000004-03-91
2334. 02-05-83--2-56-23101700000004-03-93
2335. 02-05-83--2-56-23101700000004-03-96
2336. 02-05-83--2-56-23101700000004-03-98
2337. 02-05-83--2-58-23101000000049-03-106
2338. 02-05-83--2-58-23101000000049-03-119
2339. 02-05-83--2-58-23101000000049-03-149
2340. 02-05-83--2-58-23101000000049-03-150
2341. 02-05-83--2-58-23101000000049-03-16
2342. 02-05-83--2-58-23101000000049-03-160
2343. 02-05-83--2-58-23101000000049-03-161
2344. 02-05-83--2-58-23101000000049-03-162
2345. 02-05-83--2-58-23101000000049-03-164
2346. 02-05-83--2-58-23101000000049-03-166
2347. 02-05-83--2-58-23101000000049-03-167
2348. 02-05-83--2-58-23101000000049-03-168
2349. 02-05-83--2-58-23101000000049-03-169
2350. 02-05-83--2-58-23101000000049-03-17
2351. 02-05-83--2-58-23101000000049-03-171
2352. 02-05-83--2-58-23101000000049-03-173
2353. 02-05-83--2-58-23101000000049-03-176
2354. 02-05-83--2-58-23101000000049-03-177
2355. 02-05-83--2-58-23101000000049-03-178
2356. 02-05-83--2-58-23101000000049-03-179
2357. 02-05-83--2-58-23101000000049-03-18
2358. 02-05-83--2-58-23101000000049-03-180
2359. 02-05-83--2-58-23101000000049-03-19
2360. 02-05-83--2-58-23101000000049-03-192
2361. 02-05-83--2-58-23101000000049-03-193
2362. 02-05-83--2-58-23101000000049-03-194
2363. 02-05-83--2-58-23101000000049-03-195
2364. 02-05-83--2-58-23101000000049-03-196
2365. 02-05-83--2-58-23101000000049-03-197
2366. 02-05-83--2-58-23101000000049-03-198
2367. 02-05-83--2-58-23101000000049-03-199
2368. 02-05-83--2-58-23101000000049-03-20
2369. 02-05-83--2-58-23101000000049-03-200
2370. 02-05-83--2-58-23101000000049-03-201
2371. 02-05-83--2-58-23101000000049-03-202
2372. 02-05-83--2-58-23101000000049-03-203
2373. 02-05-83--2-58-23101000000049-03-204
2374. 02-05-83--2-58-23101000000049-03-64
2375. 02-05-83--2-58-23101000000049-03-65
2376. 02-05-83--2-58-23101000000049-03-66
2377. 02-05-83--2-58-23101000000049-03-67
2378. 02-05-83--2-58-23101000000049-03-68
2379. 02-05-83--2-58-23101000000049-03-92
2380. 02-05-83--2-58-23101000000049-03-94
2381. 02-05-83--2-58-23101000000049-03-96
2382. 02-05-83--2-58-23101000000049-03-97
2383. 02-05-83--2-58-23101000000049-03-98
2384. 02-05-83--2-58-23101000000049-03-99
2385. 03-02-108-01-2-14-23082700000119-03-128
2386. 03-02-108-01-2-14-23082700000119-03-129
2387. 03-02-108-01-2-14-23082700000119-03-136
2388. 03-02-108-01-2-14-23082700000119-03-140
2389. 03-02-108-01-2-14-23082700000119-03-142
2390. 03-02-108-01-2-14-23082700000119-03-145
2391. 03-02-108-01-2-14-23082700000119-03-148
2392. 03-02-108-01-2-14-23082700000119-03-149
2393. 03-02-108-01-2-14-23082700000119-03-17
2394. 03-02-108-01-2-14-23082700000119-03-18
2395. 03-02-108-01-2-14-23082700000119-03-19
2396. 03-02-108-01-2-14-23082700000119-03-20
2397. 03-02-108-01-2-14-23082700000119-03-21
2398. 03-02-108-01-2-14-23082700000119-03-24
2399. 03-02-108-01-2-14-23082700000119-03-25
2400. 03-02-108-01-2-14-23082700000119-03-26
2401. 03-02-108-01-2-14-23082700000119-03-27
2402. 03-02-108-01-2-14-23082700000119-03-28
2403. 03-02-108-01-2-14-23082700000119-03-29
2404. 03-02-108-01-2-14-23082700000119-03-30
2405. 03-02-108-01-2-14-23082700000119-03-31
2406. 03-02-108-01-2-14-23082700000119-03-32
2407. 03-02-108-01-2-14-23082700000119-03-33
2408. 03-02-108-01-2-14-23082700000119-03-35
2409. 03-02-108-01-2-14-23082700000119-03-36
2410. 03-02-108-01-2-14-23082700000119-03-37
2411. 03-02-108-01-2-14-23082700000119-03-40
2412. 03-02-108-01-2-14-23082700000119-03-42
2413. 03-02-108-01-2-14-23082700000119-03-50
2414. 03-02-108-01-2-14-23082700000119-03-51
2415. 03-02-108-01-2-14-23082700000119-03-64
2416. 03-02-108-01-2-14-23082700000119-03-68
2417. 03-02-108-01-2-14-23082700000119-03-74
2418. 03-02-108-01-2-14-23082700000119-03-76
2419. 03-02-108-01-2-14-23082700000119-03-77
2420. 03-02-108-01-2-14-23082700000119-03-80
2421. 03-02-108-01-2-14-23082700000119-03-81
2422. 03-02-108-01-2-14-23082700000119-03-84
2423. 03-02-108-01-2-14-23082700000119-03-92
2424. 03-02-147-01-2-14-23082700000482-03-131
2425. 03-02-147-01-2-14-23082700000482-03-170
2426. 03-02-147-01-2-14-23082700000482-03-180
2427. 03-02-147-01-2-14-23082700000482-03-190
2428. 03-02-147-01-2-14-23082700000482-03-195
2429. 03-02-147-01-2-14-23082700000482-03-196
2430. 03-02-147-01-2-14-23082700000482-03-197
2431. 03-02-147-01-2-14-23082700000482-03-198
2432. 03-02-147-01-2-14-23082700000482-03-199
2433. 03-02-147-01-2-14-23082700000482-03-200
2434. 03-02-220-01-2-14-23082700000382-03-100
2435. 03-02-220-01-2-14-23082700000382-03-102
2436. 03-02-220-01-2-14-23082700000382-03-105
2437. 03-02-220-01-2-14-23082700000382-03-107
2438. 03-02-220-01-2-14-23082700000382-03-11
2439. 03-02-220-01-2-14-23082700000382-03-12
2440. 03-02-220-01-2-14-23082700000382-03-13
2441. 03-02-220-01-2-14-23082700000382-03-135
2442. 03-02-220-01-2-14-23082700000382-03-137
2443. 03-02-220-01-2-14-23082700000382-03-138
2444. 03-02-220-01-2-14-23082700000382-03-139
2445. 03-02-220-01-2-14-23082700000382-03-141
2446. 03-02-220-01-2-14-23082700000382-03-142
2447. 03-02-220-01-2-14-23082700000382-03-157
2448. 03-02-220-01-2-14-23082700000382-03-158
2449. 03-02-220-01-2-14-23082700000382-03-159
2450. 03-02-220-01-2-14-23082700000382-03-162
2451. 03-02-220-01-2-14-23082700000382-03-164
2452. 03-02-220-01-2-14-23082700000382-03-176
2453. 03-02-220-01-2-14-23082700000382-03-179
2454. 03-02-220-01-2-14-23082700000382-03-191
2455. 03-02-220-01-2-14-23082700000382-03-194
2456. 03-02-220-01-2-14-23082700000382-03-201
2457. 03-02-220-01-2-14-23082700000382-03-23
2458. 03-02-220-01-2-14-23082700000382-03-27
2459. 03-02-220-01-2-14-23082700000382-03-36
2460. 03-02-220-01-2-14-23082700000382-03-38
2461. 03-02-220-01-2-14-23082700000382-03-41
2462. 03-02-220-01-2-14-23082700000382-03-45
2463. 03-02-220-01-2-14-23082700000382-03-50
2464. 03-02-220-01-2-14-23082700000382-03-6
2465. 03-02-220-01-2-14-23082700000382-03-64
2466. 03-02-220-01-2-14-23082700000382-03-68
2467. 03-02-220-01-2-14-23082700000382-03-7
2468. 03-02-220-01-2-14-23082700000382-03-83
2469. 03-02-222-03-1-16-23082700000247-03-100
2470. 03-02-222-03-1-16-23082700000247-03-203
2471. 03-02-222-03-1-16-23082700000247-03-60
2472. 03-02-222-03-1-16-23082700000247-03-74
2473. 03-02-222-03-1-16-23082700000247-03-75
2474. 03-02-222-03-1-16-23082700000247-03-77
2475. 03-02-222-03-1-16-23082700000247-03-81
2476. 03-02-222-03-1-16-23082700000247-03-84
2477. 03-02-222-03-1-16-23082700000247-03-99
2478. 03-02-226-03-2-16-23082700000093-03-106
2479. 03-02-226-03-2-16-23082700000093-03-107
2480. 03-02-226-03-2-16-23082700000093-03-118
2481. 03-02-226-03-2-16-23082700000093-03-190
2482. 03-02-226-03-2-16-23082700000093-03-70
2483. 03-02-267-02-2-15-23082700000207-03-22
2484. 03-02-267-02-2-15-23082700000207-03-25
2485. 03-02-267-02-2-15-23082700000207-03-47
2486. 03-02-267-02-2-15-23082700000207-03-54
2487. 03-02-277-03-2-16-23082700000023-03-101
2488. 03-02-277-03-2-16-23082700000023-03-102
2489. 03-02-277-03-2-16-23082700000023-03-103
2490. 03-02-277-03-2-16-23082700000023-03-104
2491. 03-02-277-03-2-16-23082700000023-03-105
2492. 03-02-277-03-2-16-23082700000023-03-106
2493. 03-02-277-03-2-16-23082700000023-03-107
2494. 03-02-277-03-2-16-23082700000023-03-108
2495. 03-02-277-03-2-16-23082700000023-03-113
2496. 03-02-277-03-2-16-23082700000023-03-114
2497. 03-02-277-03-2-16-23082700000023-03-120
2498. 03-02-277-03-2-16-23082700000023-03-122
2499. 03-02-277-03-2-16-23082700000023-03-125
2500. 03-02-277-03-2-16-23082700000023-03-131
2501. 03-02-277-03-2-16-23082700000023-03-133
2502. 03-02-277-03-2-16-23082700000023-03-137
2503. 03-02-277-03-2-16-23082700000023-03-141
2504. 03-02-277-03-2-16-23082700000023-03-142
2505. 03-02-277-03-2-16-23082700000023-03-143
2506. 03-02-277-03-2-16-23082700000023-03-146
2507. 03-02-277-03-2-16-23082700000023-03-147
2508. 03-02-277-03-2-16-23082700000023-03-148
2509. 03-02-277-03-2-16-23082700000023-03-149
2510. 03-02-277-03-2-16-23082700000023-03-150
2511. 03-02-277-03-2-16-23082700000023-03-152
2512. 03-02-277-03-2-16-23082700000023-03-153
2513. 03-02-277-03-2-16-23082700000023-03-154
2514. 03-02-277-03-2-16-23082700000023-03-178
2515. 03-02-277-03-2-16-23082700000023-03-46
2516. 03-02-277-03-2-16-23082700000023-03-56
2517. 03-02-277-03-2-16-23082700000023-03-58
2518. 03-02-277-03-2-16-23082700000023-03-60
2519. 03-02-277-03-2-16-23082700000023-03-66
2520. 03-02-277-03-2-16-23082700000023-03-70
2521. 03-02-277-03-2-16-23082700000023-03-71
2522. 03-02-277-03-2-16-23082700000023-03-72
2523. 03-02-277-03-2-16-23082700000023-03-73
2524. 03-02-277-03-2-16-23082700000023-03-83
2525. 03-02-277-03-2-16-23082700000023-03-84
2526. 03-02-277-03-2-16-23082700000023-03-85
2527. 03-02-277-03-2-16-23082700000023-03-87
2528. 03-02-277-03-2-16-23082700000023-03-92
2529. 03-02-277-03-2-16-23082700000023-03-93
2530. 03-02-277-03-2-16-23082700000023-03-94
2531. 03-02-277-03-2-16-23082700000023-03-95
2532. 03-02-277-03-2-16-23082700000023-03-96
2533. 03-02-277-03-2-16-23082700000023-03-97
2534. 03-02-277-03-2-16-23082700000023-03-99
2535. 03-02-318-02-2-15-23082700000007-03-109
2536. 03-02-318-02-2-15-23082700000007-03-157
2537. 03-02-342-02-1-15-23091100000031-03-175
2538. 03-02-342-02-1-15-23091100000031-03-20
2539. 03-02-342-02-1-15-23091100000031-03-21
2540. 03-02-468-01-2-14-23082900000040-03-100
2541. 03-02-468-01-2-14-23082900000040-03-101
2542. 03-02-468-01-2-14-23082900000040-03-103
2543. 03-02-468-01-2-14-23082900000040-03-104
2544. 03-02-468-01-2-14-23082900000040-03-105
2545. 03-02-468-01-2-14-23082900000040-03-106
2546. 03-02-468-01-2-14-23082900000040-03-107
2547. 03-02-468-01-2-14-23082900000040-03-108
2548. 03-02-468-01-2-14-23082900000040-03-109
2549. 03-02-468-01-2-14-23082900000040-03-110
2550. 03-02-468-01-2-14-23082900000040-03-115
2551. 03-02-468-01-2-14-23082900000040-03-127
2552. 03-02-468-01-2-14-23082900000040-03-131
2553. 03-02-468-01-2-14-23082900000040-03-132
2554. 03-02-468-01-2-14-23082900000040-03-133
2555. 03-02-468-01-2-14-23082900000040-03-134
2556. 03-02-468-01-2-14-23082900000040-03-135
2557. 03-02-468-01-2-14-23082900000040-03-136
2558. 03-02-468-01-2-14-23082900000040-03-137
2559. 03-02-468-01-2-14-23082900000040-03-138
2560. 03-02-468-01-2-14-23082900000040-03-140
2561. 03-02-468-01-2-14-23082900000040-03-167
2562. 03-02-468-01-2-14-23082900000040-03-168
2563. 03-02-468-01-2-14-23082900000040-03-173
2564. 03-02-468-01-2-14-23082900000040-03-32
2565. 03-02-468-01-2-14-23082900000040-03-34
2566. 03-02-468-01-2-14-23082900000040-03-37
2567. 03-02-468-01-2-14-23082900000040-03-38
2568. 03-02-468-01-2-14-23082900000040-03-46
2569. 03-02-468-01-2-14-23082900000040-03-47
2570. 03-02-468-01-2-14-23082900000040-03-48
2571. 03-02-468-01-2-14-23082900000040-03-54
2572. 03-02-468-01-2-14-23082900000040-03-55
2573. 03-02-468-01-2-14-23082900000040-03-58
2574. 03-02-468-01-2-14-23082900000040-03-60
2575. 03-02-468-01-2-14-23082900000040-03-67
2576. 03-02-468-01-2-14-23082900000040-03-68
2577. 03-02-468-01-2-14-23082900000040-03-69
2578. 03-02-468-01-2-14-23082900000040-03-70
2579. 03-02-468-01-2-14-23082900000040-03-78
2580. 03-02-468-01-2-14-23082900000040-03-79
2581. 03-02-468-01-2-14-23082900000040-03-80
2582. 03-02-468-01-2-14-23082900000040-03-81
2583. 03-02-468-01-2-14-23082900000040-03-82
2584. 03-02-468-01-2-14-23082900000040-03-83
2585. 03-02-468-01-2-14-23082900000040-03-84
2586. 03-02-468-01-2-14-23082900000040-03-85
2587. 03-02-468-01-2-14-23082900000040-03-86
2588. 03-02-468-01-2-14-23082900000040-03-87
2589. 03-02-468-01-2-14-23082900000040-03-88
2590. 03-02-468-01-2-14-23082900000040-03-89
2591. 03-02-468-01-2-14-23082900000040-03-90
2592. 03-02-468-01-2-14-23082900000040-03-92
2593. 03-02-468-01-2-14-23082900000040-03-93
2594. 03-02-468-01-2-14-23082900000040-03-94
2595. 03-02-468-01-2-14-23082900000040-03-95
2596. 03-02-468-01-2-14-23082900000040-03-96
2597. 03-02-468-01-2-14-23082900000040-03-97
2598. 03-02-468-01-2-14-23082900000040-03-98
2599. 03-02-468-01-2-14-23082900000040-03-99
2600. 03-02-503-03-1-16-23083000000042-03-0
2601. 03-02-503-03-1-16-23083000000042-03-11
2602. 03-02-503-03-1-16-23083000000042-03-118
2603. 03-02-503-03-1-16-23083000000042-03-119
2604. 03-02-503-03-1-16-23083000000042-03-128
2605. 03-02-503-03-1-16-23083000000042-03-133
2606. 03-02-503-03-1-16-23083000000042-03-134
2607. 03-02-503-03-1-16-23083000000042-03-137
2608. 03-02-503-03-1-16-23083000000042-03-138
2609. 03-02-503-03-1-16-23083000000042-03-140
2610. 03-02-503-03-1-16-23083000000042-03-142
2611. 03-02-503-03-1-16-23083000000042-03-149
2612. 03-02-503-03-1-16-23083000000042-03-150
2613. 03-02-503-03-1-16-23083000000042-03-151
2614. 03-02-503-03-1-16-23083000000042-03-155
2615. 03-02-503-03-1-16-23083000000042-03-157
2616. 03-02-503-03-1-16-23083000000042-03-24
2617. 03-02-503-03-1-16-23083000000042-03-3
2618. 03-02-503-03-1-16-23083000000042-03-30
2619. 03-02-503-03-1-16-23083000000042-03-51
2620. 03-02-503-03-1-16-23083000000042-03-60
2621. 03-02-503-03-1-16-23083000000042-03-78
2622. 03-02-503-03-1-16-23083000000042-03-87
2623. 03-02-503-03-1-16-23083000000042-03-89
2624. 03-02-503-03-1-16-23083000000042-03-91
2625. 03-02-503-03-1-16-23083000000042-03-92
2626. 03-02-503-03-1-16-23083000000042-03-94
2627. 03-02-609-01-1-14-23090500000014-03-10
2628. 03-02-609-01-1-14-23090500000014-03-100
2629. 03-02-609-01-1-14-23090500000014-03-101
2630. 03-02-609-01-1-14-23090500000014-03-102
2631. 03-02-609-01-1-14-23090500000014-03-103
2632. 03-02-609-01-1-14-23090500000014-03-104
2633. 03-02-609-01-1-14-23090500000014-03-105
2634. 03-02-609-01-1-14-23090500000014-03-106
2635. 03-02-609-01-1-14-23090500000014-03-107
2636. 03-02-609-01-1-14-23090500000014-03-108
2637. 03-02-609-01-1-14-23090500000014-03-11
2638. 03-02-609-01-1-14-23090500000014-03-110
2639. 03-02-609-01-1-14-23090500000014-03-111
2640. 03-02-609-01-1-14-23090500000014-03-114
2641. 03-02-609-01-1-14-23090500000014-03-117
2642. 03-02-609-01-1-14-23090500000014-03-118
2643. 03-02-609-01-1-14-23090500000014-03-119
2644. 03-02-609-01-1-14-23090500000014-03-120
2645. 03-02-609-01-1-14-23090500000014-03-121
2646. 03-02-609-01-1-14-23090500000014-03-122
2647. 03-02-609-01-1-14-23090500000014-03-123
2648. 03-02-609-01-1-14-23090500000014-03-124
2649. 03-02-609-01-1-14-23090500000014-03-125
2650. 03-02-609-01-1-14-23090500000014-03-126
2651. 03-02-609-01-1-14-23090500000014-03-128
2652. 03-02-609-01-1-14-23090500000014-03-129
2653. 03-02-609-01-1-14-23090500000014-03-130
2654. 03-02-609-01-1-14-23090500000014-03-131
2655. 03-02-609-01-1-14-23090500000014-03-133
2656. 03-02-609-01-1-14-23090500000014-03-134
2657. 03-02-609-01-1-14-23090500000014-03-136
2658. 03-02-609-01-1-14-23090500000014-03-138
2659. 03-02-609-01-1-14-23090500000014-03-141
2660. 03-02-609-01-1-14-23090500000014-03-143
2661. 03-02-609-01-1-14-23090500000014-03-144
2662. 03-02-609-01-1-14-23090500000014-03-150
2663. 03-02-609-01-1-14-23090500000014-03-153
2664. 03-02-609-01-1-14-23090500000014-03-154
2665. 03-02-609-01-1-14-23090500000014-03-155
2666. 03-02-609-01-1-14-23090500000014-03-156
2667. 03-02-609-01-1-14-23090500000014-03-157
2668. 03-02-609-01-1-14-23090500000014-03-158
2669. 03-02-609-01-1-14-23090500000014-03-159
2670. 03-02-609-01-1-14-23090500000014-03-160
2671. 03-02-609-01-1-14-23090500000014-03-161
2672. 03-02-609-01-1-14-23090500000014-03-162
2673. 03-02-609-01-1-14-23090500000014-03-163
2674. 03-02-609-01-1-14-23090500000014-03-164
2675. 03-02-609-01-1-14-23090500000014-03-165
2676. 03-02-609-01-1-14-23090500000014-03-166
2677. 03-02-609-01-1-14-23090500000014-03-167
2678. 03-02-609-01-1-14-23090500000014-03-168
2679. 03-02-609-01-1-14-23090500000014-03-169
2680. 03-02-609-01-1-14-23090500000014-03-171
2681. 03-02-609-01-1-14-23090500000014-03-172
2682. 03-02-609-01-1-14-23090500000014-03-174
2683. 03-02-609-01-1-14-23090500000014-03-175
2684. 03-02-609-01-1-14-23090500000014-03-176
2685. 03-02-609-01-1-14-23090500000014-03-177
2686. 03-02-609-01-1-14-23090500000014-03-178
2687. 03-02-609-01-1-14-23090500000014-03-179
2688. 03-02-609-01-1-14-23090500000014-03-180
2689. 03-02-609-01-1-14-23090500000014-03-181
2690. 03-02-609-01-1-14-23090500000014-03-182
2691. 03-02-609-01-1-14-23090500000014-03-183
2692. 03-02-609-01-1-14-23090500000014-03-184
2693. 03-02-609-01-1-14-23090500000014-03-185
2694. 03-02-609-01-1-14-23090500000014-03-186
2695. 03-02-609-01-1-14-23090500000014-03-187
2696. 03-02-609-01-1-14-23090500000014-03-188
2697. 03-02-609-01-1-14-23090500000014-03-189
2698. 03-02-609-01-1-14-23090500000014-03-190
2699. 03-02-609-01-1-14-23090500000014-03-191
2700. 03-02-609-01-1-14-23090500000014-03-192
2701. 03-02-609-01-1-14-23090500000014-03-193
2702. 03-02-609-01-1-14-23090500000014-03-194
2703. 03-02-609-01-1-14-23090500000014-03-198
2704. 03-02-609-01-1-14-23090500000014-03-200
2705. 03-02-609-01-1-14-23090500000014-03-201
2706. 03-02-609-01-1-14-23090500000014-03-202
2707. 03-02-609-01-1-14-23090500000014-03-203
2708. 03-02-609-01-1-14-23090500000014-03-204
2709. 03-02-609-01-1-14-23090500000014-03-205
2710. 03-02-609-01-1-14-23090500000014-03-206
2711. 03-02-609-01-1-14-23090500000014-03-208
2712. 03-02-609-01-1-14-23090500000014-03-216
2713. 03-02-609-01-1-14-23090500000014-03-217
2714. 03-02-609-01-1-14-23090500000014-03-218
2715. 03-02-609-01-1-14-23090500000014-03-24
2716. 03-02-609-01-1-14-23090500000014-03-25
2717. 03-02-609-01-1-14-23090500000014-03-26
2718. 03-02-609-01-1-14-23090500000014-03-27
2719. 03-02-609-01-1-14-23090500000014-03-28
2720. 03-02-609-01-1-14-23090500000014-03-29
2721. 03-02-609-01-1-14-23090500000014-03-30
2722. 03-02-609-01-1-14-23090500000014-03-31
2723. 03-02-609-01-1-14-23090500000014-03-32
2724. 03-02-609-01-1-14-23090500000014-03-33
2725. 03-02-609-01-1-14-23090500000014-03-35
2726. 03-02-609-01-1-14-23090500000014-03-39
2727. 03-02-609-01-1-14-23090500000014-03-4
2728. 03-02-609-01-1-14-23090500000014-03-40
2729. 03-02-609-01-1-14-23090500000014-03-41
2730. 03-02-609-01-1-14-23090500000014-03-42
2731. 03-02-609-01-1-14-23090500000014-03-43
2732. 03-02-609-01-1-14-23090500000014-03-44
2733. 03-02-609-01-1-14-23090500000014-03-45
2734. 03-02-609-01-1-14-23090500000014-03-46
2735. 03-02-609-01-1-14-23090500000014-03-47
2736. 03-02-609-01-1-14-23090500000014-03-48
2737. 03-02-609-01-1-14-23090500000014-03-6
2738. 03-02-609-01-1-14-23090500000014-03-7
2739. 03-02-609-01-1-14-23090500000014-03-71
2740. 03-02-609-01-1-14-23090500000014-03-73
2741. 03-02-609-01-1-14-23090500000014-03-76
2742. 03-02-609-01-1-14-23090500000014-03-77
2743. 03-02-609-01-1-14-23090500000014-03-78
2744. 03-02-609-01-1-14-23090500000014-03-79
2745. 03-02-609-01-1-14-23090500000014-03-8
2746. 03-02-609-01-1-14-23090500000014-03-80
2747. 03-02-609-01-1-14-23090500000014-03-82
2748. 03-02-609-01-1-14-23090500000014-03-83
2749. 03-02-609-01-1-14-23090500000014-03-84
2750. 03-02-609-01-1-14-23090500000014-03-85
2751. 03-02-609-01-1-14-23090500000014-03-86
2752. 03-02-609-01-1-14-23090500000014-03-87
2753. 03-02-609-01-1-14-23090500000014-03-88
2754. 03-02-609-01-1-14-23090500000014-03-89
2755. 03-02-609-01-1-14-23090500000014-03-9
2756. 03-02-609-01-1-14-23090500000014-03-90
2757. 03-02-609-01-1-14-23090500000014-03-91
2758. 03-02-609-01-1-14-23090500000014-03-92
2759. 03-02-609-01-1-14-23090500000014-03-93
2760. 03-02-609-01-1-14-23090500000014-03-94
2761. 03-02-609-01-1-14-23090500000014-03-95
2762. 03-02-609-01-1-14-23090500000014-03-96
2763. 03-02-609-01-1-14-23090500000014-03-97
2764. 03-02-609-01-1-14-23090500000014-03-98
2765. 03-02-609-01-1-14-23090500000014-03-99
2766. 03-02-698-01-1-14-23091100000003-03-102
2767. 03-02-698-01-1-14-23091100000003-03-110
2768. 03-02-698-01-1-14-23091100000003-03-112
2769. 03-02-698-01-1-14-23091100000003-03-113
2770. 03-02-698-01-1-14-23091100000003-03-117
2771. 03-02-698-01-1-14-23091100000003-03-119
2772. 03-02-698-01-1-14-23091100000003-03-120
2773. 03-02-698-01-1-14-23091100000003-03-121
2774. 03-02-698-01-1-14-23091100000003-03-123
2775. 03-02-698-01-1-14-23091100000003-03-124
2776. 03-02-698-01-1-14-23091100000003-03-125
2777. 03-02-698-01-1-14-23091100000003-03-127
2778. 03-02-698-01-1-14-23091100000003-03-128
2779. 03-02-698-01-1-14-23091100000003-03-130
2780. 03-02-698-01-1-14-23091100000003-03-146
2781. 03-02-698-01-1-14-23091100000003-03-147
2782. 03-02-698-01-1-14-23091100000003-03-15
2783. 03-02-698-01-1-14-23091100000003-03-26
2784. 03-02-698-01-1-14-23091100000003-03-3
2785. 03-02-698-01-1-14-23091100000003-03-33
2786. 03-02-698-01-1-14-23091100000003-03-34
2787. 03-02-698-01-1-14-23091100000003-03-35
2788. 03-02-698-01-1-14-23091100000003-03-36
2789. 03-02-698-01-1-14-23091100000003-03-37
2790. 03-02-698-01-1-14-23091100000003-03-38
2791. 03-02-698-01-1-14-23091100000003-03-39
2792. 03-02-698-01-1-14-23091100000003-03-4
2793. 03-02-698-01-1-14-23091100000003-03-40
2794. 03-02-698-01-1-14-23091100000003-03-42
2795. 03-02-698-01-1-14-23091100000003-03-43
2796. 03-02-698-01-1-14-23091100000003-03-44
2797. 03-02-698-01-1-14-23091100000003-03-50
2798. 03-02-698-01-1-14-23091100000003-03-51
2799. 03-02-698-01-1-14-23091100000003-03-6
2800. 03-02-698-01-1-14-23091100000003-03-62
2801. 03-02-698-01-1-14-23091100000003-03-7
2802. 03-02-699-01-2-14-23091400000009-03-120
2803. 03-02-699-01-2-14-23091400000009-03-132
2804. 03-02-699-01-2-14-23091400000009-03-142
2805. 03-02-699-01-2-14-23091400000009-03-144
2806. 03-02-699-01-2-14-23091400000009-03-145
2807. 03-02-699-01-2-14-23091400000009-03-146
2808. 03-02-699-01-2-14-23091400000009-03-147
2809. 03-02-699-01-2-14-23091400000009-03-150
2810. 03-02-699-01-2-14-23091400000009-03-156
2811. 03-02-699-01-2-14-23091400000009-03-160
2812. 03-02-699-01-2-14-23091400000009-03-168
2813. 03-02-699-01-2-14-23091400000009-03-180
2814. 03-02-699-01-2-14-23091400000009-03-192
2815. 03-02-699-01-2-14-23091400000009-03-216
2816. 03-02-699-01-2-14-23091400000009-03-23
2817. 03-02-699-01-2-14-23091400000009-03-47
2818. 03-02-699-01-2-14-23091400000009-03-83
2819. 03-02-699-01-2-14-23091400000009-03-95
2820. 03-03-121-01-2-17-23090300000013-03-0
2821. 03-03-121-01-2-17-23090300000013-03-1
2822. 03-03-121-01-2-17-23090300000013-03-10
2823. 03-03-121-01-2-17-23090300000013-03-110
2824. 03-03-121-01-2-17-23090300000013-03-122
2825. 03-03-121-01-2-17-23090300000013-03-124
2826. 03-03-121-01-2-17-23090300000013-03-139
2827. 03-03-121-01-2-17-23090300000013-03-14
2828. 03-03-121-01-2-17-23090300000013-03-140
2829. 03-03-121-01-2-17-23090300000013-03-143
2830. 03-03-121-01-2-17-23090300000013-03-146
2831. 03-03-121-01-2-17-23090300000013-03-149
2832. 03-03-121-01-2-17-23090300000013-03-16
2833. 03-03-121-01-2-17-23090300000013-03-169
2834. 03-03-121-01-2-17-23090300000013-03-172
2835. 03-03-121-01-2-17-23090300000013-03-18
2836. 03-03-121-01-2-17-23090300000013-03-2
2837. 03-03-121-01-2-17-23090300000013-03-22
2838. 03-03-121-01-2-17-23090300000013-03-26
2839. 03-03-121-01-2-17-23090300000013-03-27
2840. 03-03-121-01-2-17-23090300000013-03-28
2841. 03-03-121-01-2-17-23090300000013-03-29
2842. 03-03-121-01-2-17-23090300000013-03-3
2843. 03-03-121-01-2-17-23090300000013-03-30
2844. 03-03-121-01-2-17-23090300000013-03-31
2845. 03-03-121-01-2-17-23090300000013-03-34
2846. 03-03-121-01-2-17-23090300000013-03-36
2847. 03-03-121-01-2-17-23090300000013-03-4
2848. 03-03-121-01-2-17-23090300000013-03-40
2849. 03-03-121-01-2-17-23090300000013-03-41
2850. 03-03-121-01-2-17-23090300000013-03-5
2851. 03-03-121-01-2-17-23090300000013-03-56
2852. 03-03-121-01-2-17-23090300000013-03-57
2853. 03-03-121-01-2-17-23090300000013-03-58
2854. 03-03-121-01-2-17-23090300000013-03-59
2855. 03-03-121-01-2-17-23090300000013-03-6
2856. 03-03-121-01-2-17-23090300000013-03-61
2857. 03-03-121-01-2-17-23090300000013-03-7
2858. 03-03-121-01-2-17-23090300000013-03-8
2859. 03-03-121-01-2-17-23090300000013-03-85
2860. 03-03-121-01-2-17-23090300000013-03-86
2861. 03-03-121-01-2-17-23090300000013-03-87
2862. 03-03-121-01-2-17-23090300000013-03-88
