오분류 패턴: Engaged(Calm) → Engaged(Interest)
케이스 수: 3167개
비율: 2.30%
2323. 02-05-83--2-50-23101500000007-02-4
2324. 02-05-83--2-50-23101500000007-02-41
2325. 02-05-83--2-50-23101500000007-02-42
2326. 02-05-83--2-50-23101500000007-02-5
2327. 02-05-83--2-50-23101500000007-02-50
2328. 02-05-83--2-50-23101500000007-02-51
2329. 02-05-83--2-50-23101500000007-02-52
2330. 02-05-83--2-50-23101500000007-02-53
2331. 02-05-83--2-50-23101500000007-02-54
2332. 02-05-83--2-50-23101500000007-02-55
2333. 02-05-83--2-50-23101500000007-02-56
2334. 02-05-83--2-50-23101500000007-02-57
2335. 02-05-83--2-50-23101500000007-02-58
2336. 02-05-83--2-50-23101500000007-02-59
2337. 02-05-83--2-50-23101500000007-02-6
2338. 02-05-83--2-50-23101500000007-02-60
2339. 02-05-83--2-50-23101500000007-02-61
2340. 02-05-83--2-50-23101500000007-02-62
2341. 02-05-83--2-50-23101500000007-02-63
2342. 02-05-83--2-50-23101500000007-02-65
2343. 02-05-83--2-50-23101500000007-02-66
2344. 02-05-83--2-50-23101500000007-02-67
2345. 02-05-83--2-50-23101500000007-02-69
2346. 02-05-83--2-50-23101500000007-02-7
2347. 02-05-83--2-50-23101500000007-02-73
2348. 02-05-83--2-50-23101500000007-02-75
2349. 02-05-83--2-50-23101500000007-02-76
2350. 02-05-83--2-50-23101500000007-02-78
2351. 02-05-83--2-50-23101500000007-02-79
2352. 02-05-83--2-50-23101500000007-02-8
2353. 02-05-83--2-50-23101500000007-02-80
2354. 02-05-83--2-50-23101500000007-02-81
2355. 02-05-83--2-50-23101500000007-02-82
2356. 02-05-83--2-50-23101500000007-02-83
2357. 02-05-83--2-50-23101500000007-02-84
2358. 02-05-83--2-50-23101500000007-02-85
2359. 02-05-83--2-50-23101500000007-02-86
2360. 02-05-83--2-50-23101500000007-02-87
2361. 02-05-83--2-50-23101500000007-02-88
2362. 02-05-83--2-50-23101500000007-02-9
2363. 02-05-83--2-50-23101500000007-02-90
2364. 02-05-83--2-50-23101500000007-02-91
2365. 02-05-83--2-50-23101500000007-02-93
2366. 02-05-83--2-50-23101500000007-02-94
2367. 02-05-83--2-50-23101500000007-02-95
2368. 02-05-83--2-52-23101500000006-02-0
2369. 02-05-83--2-52-23101500000006-02-10
2370. 02-05-83--2-52-23101500000006-02-172
2371. 02-05-83--2-52-23101500000006-02-173
2372. 02-05-83--2-52-23101500000006-02-174
2373. 02-05-83--2-52-23101500000006-02-25
2374. 02-05-83--2-52-23101500000006-02-26
2375. 02-05-83--2-52-23101500000006-02-27
2376. 02-05-83--2-52-23101500000006-02-39
2377. 02-05-83--2-52-23101500000006-02-40
2378. 02-05-83--2-52-23101500000006-02-41
2379. 02-05-83--2-52-23101500000006-02-44
2380. 02-05-83--2-52-23101500000006-02-5
2381. 02-05-83--2-52-23101500000006-02-51
2382. 02-05-83--2-52-23101500000006-02-52
2383. 02-05-83--2-52-23101500000006-02-6
2384. 02-05-83--2-52-23101500000006-02-7
2385. 02-05-83--2-52-23101500000006-02-73
2386. 02-05-83--2-52-23101500000006-02-75
2387. 02-05-83--2-52-23101500000006-02-77
2388. 02-05-83--2-52-23101500000006-02-78
2389. 02-05-83--2-52-23101500000006-02-8
2390. 02-05-83--2-52-23101500000006-02-81
2391. 02-05-83--2-52-23101500000006-02-82
2392. 02-05-83--2-52-23101500000006-02-83
2393. 02-05-83--2-52-23101500000006-02-84
2394. 02-05-83--2-52-23101500000006-02-85
2395. 02-05-83--2-52-23101500000006-02-86
2396. 02-05-83--2-52-23101500000006-02-94
2397. 02-05-83--2-52-23101500000006-02-95
2398. 02-05-83--2-52-23101500000006-02-96
2399. 02-05-83--2-52-23101500000006-02-97
2400. 02-05-83--2-52-23101500000006-02-98
2401. 02-05-83--2-52-23101500000006-02-99
2402. 02-05-83--2-55-23100700000043-02-0
2403. 02-05-83--2-55-23100700000043-02-1
2404. 02-05-83--2-55-23100700000043-02-110
2405. 02-05-83--2-55-23100700000043-02-111
2406. 02-05-83--2-55-23100700000043-02-112
2407. 02-05-83--2-55-23100700000043-02-113
2408. 02-05-83--2-55-23100700000043-02-114
2409. 02-05-83--2-55-23100700000043-02-120
2410. 02-05-83--2-55-23100700000043-02-121
2411. 02-05-83--2-55-23100700000043-02-122
2412. 02-05-83--2-55-23100700000043-02-123
2413. 02-05-83--2-55-23100700000043-02-131
2414. 02-05-83--2-55-23100700000043-02-135
2415. 02-05-83--2-55-23100700000043-02-142
2416. 02-05-83--2-55-23100700000043-02-144
2417. 02-05-83--2-55-23100700000043-02-145
2418. 02-05-83--2-55-23100700000043-02-146
2419. 02-05-83--2-55-23100700000043-02-147
2420. 02-05-83--2-55-23100700000043-02-148
2421. 02-05-83--2-55-23100700000043-02-149
2422. 02-05-83--2-55-23100700000043-02-151
2423. 02-05-83--2-55-23100700000043-02-153
2424. 02-05-83--2-55-23100700000043-02-154
2425. 02-05-83--2-55-23100700000043-02-158
2426. 02-05-83--2-55-23100700000043-02-159
2427. 02-05-83--2-55-23100700000043-02-16
2428. 02-05-83--2-55-23100700000043-02-160
2429. 02-05-83--2-55-23100700000043-02-17
2430. 02-05-83--2-55-23100700000043-02-2
2431. 02-05-83--2-55-23100700000043-02-20
2432. 02-05-83--2-55-23100700000043-02-24
2433. 02-05-83--2-55-23100700000043-02-25
2434. 02-05-83--2-55-23100700000043-02-28
2435. 02-05-83--2-55-23100700000043-02-33
2436. 02-05-83--2-55-23100700000043-02-34
2437. 02-05-83--2-55-23100700000043-02-50
2438. 02-05-83--2-55-23100700000043-02-51
2439. 02-05-83--2-55-23100700000043-02-52
2440. 02-05-83--2-55-23100700000043-02-54
2441. 02-05-83--2-55-23100700000043-02-55
2442. 02-05-83--2-55-23100700000043-02-56
2443. 02-05-83--2-55-23100700000043-02-57
2444. 02-05-83--2-55-23100700000043-02-58
2445. 02-05-83--2-55-23100700000043-02-61
2446. 02-05-83--2-55-23100700000043-02-65
2447. 02-05-83--2-55-23100700000043-02-67
2448. 02-05-83--2-55-23100700000043-02-71
2449. 02-05-83--2-55-23100700000043-02-77
2450. 02-05-83--2-55-23100700000043-02-79
2451. 02-05-83--2-55-23100700000043-02-80
2452. 02-05-83--2-55-23100700000043-02-81
2453. 02-05-83--2-55-23100700000043-02-97
2454. 02-05-83--2-55-23101000000016-02-167
2455. 02-05-83--2-55-23101000000016-02-170
2456. 02-05-83--2-55-23101000000016-02-24
2457. 02-05-83--2-55-23101000000016-02-73
2458. 02-05-83--2-55-23101000000016-02-74
2459. 02-05-83--2-55-23101000000016-02-75
2460. 02-05-83--2-55-23101000000016-02-76
2461. 02-05-83--2-55-23101000000016-02-78
2462. 02-05-83--2-56-23101700000004-02-0
2463. 02-05-83--2-56-23101700000004-02-10
2464. 02-05-83--2-56-23101700000004-02-11
2465. 02-05-83--2-56-23101700000004-02-114
2466. 02-05-83--2-56-23101700000004-02-117
2467. 02-05-83--2-56-23101700000004-02-142
2468. 02-05-83--2-56-23101700000004-02-166
2469. 02-05-83--2-56-23101700000004-02-169
2470. 02-05-83--2-56-23101700000004-02-17
2471. 02-05-83--2-56-23101700000004-02-172
2472. 02-05-83--2-56-23101700000004-02-173
2473. 02-05-83--2-56-23101700000004-02-174
2474. 02-05-83--2-56-23101700000004-02-175
2475. 02-05-83--2-56-23101700000004-02-176
2476. 02-05-83--2-56-23101700000004-02-178
2477. 02-05-83--2-56-23101700000004-02-179
2478. 02-05-83--2-56-23101700000004-02-192
2479. 02-05-83--2-56-23101700000004-02-197
2480. 02-05-83--2-56-23101700000004-02-198
2481. 02-05-83--2-56-23101700000004-02-199
2482. 02-05-83--2-56-23101700000004-02-2
2483. 02-05-83--2-56-23101700000004-02-203
2484. 02-05-83--2-56-23101700000004-02-24
2485. 02-05-83--2-56-23101700000004-02-25
2486. 02-05-83--2-56-23101700000004-02-27
2487. 02-05-83--2-56-23101700000004-02-28
2488. 02-05-83--2-56-23101700000004-02-29
2489. 02-05-83--2-56-23101700000004-02-3
2490. 02-05-83--2-56-23101700000004-02-30
2491. 02-05-83--2-56-23101700000004-02-31
2492. 02-05-83--2-56-23101700000004-02-32
2493. 02-05-83--2-56-23101700000004-02-33
2494. 02-05-83--2-56-23101700000004-02-36
2495. 02-05-83--2-56-23101700000004-02-38
2496. 02-05-83--2-56-23101700000004-02-39
2497. 02-05-83--2-56-23101700000004-02-4
2498. 02-05-83--2-56-23101700000004-02-42
2499. 02-05-83--2-56-23101700000004-02-44
2500. 02-05-83--2-56-23101700000004-02-46
2501. 02-05-83--2-56-23101700000004-02-47
2502. 02-05-83--2-56-23101700000004-02-48
2503. 02-05-83--2-56-23101700000004-02-49
2504. 02-05-83--2-56-23101700000004-02-5
2505. 02-05-83--2-56-23101700000004-02-57
2506. 02-05-83--2-56-23101700000004-02-58
2507. 02-05-83--2-56-23101700000004-02-59
2508. 02-05-83--2-56-23101700000004-02-6
2509. 02-05-83--2-56-23101700000004-02-65
2510. 02-05-83--2-56-23101700000004-02-66
2511. 02-05-83--2-56-23101700000004-02-67
2512. 02-05-83--2-56-23101700000004-02-68
2513. 02-05-83--2-56-23101700000004-02-69
2514. 02-05-83--2-56-23101700000004-02-7
2515. 02-05-83--2-56-23101700000004-02-8
2516. 02-05-83--2-56-23101700000004-02-83
2517. 02-05-83--2-56-23101700000004-02-84
2518. 02-05-83--2-56-23101700000004-02-85
2519. 02-05-83--2-56-23101700000004-02-87
2520. 02-05-83--2-56-23101700000004-02-9
2521. 02-05-83--2-58-23101000000049-02-0
2522. 02-05-83--2-58-23101000000049-02-1
2523. 02-05-83--2-58-23101000000049-02-25
2524. 02-05-83--2-58-23101000000049-02-26
2525. 02-05-83--2-58-23101000000049-02-3
2526. 02-05-83--2-58-23101000000049-02-4
2527. 02-05-83--2-58-23101000000049-02-5
2528. 02-05-83--2-58-23101000000049-02-77
2529. 02-05-83--2-58-23101000000049-02-78
2530. 02-05-83--2-58-23101000000049-02-84
2531. 02-05-83--2-58-23101000000049-02-86
2532. 02-05-83--2-58-23101000000049-02-87
2533. 02-05-83--2-58-23101000000049-02-88
2534. 02-05-83--2-58-23101000000049-02-89
2535. 02-05-83--2-58-23101000000049-02-96
2536. 02-05-83--2-58-23101000000049-02-98
2537. 03-02-108-01-2-14-23082700000119-02-126
2538. 03-02-108-01-2-14-23082700000119-02-221
2539. 03-02-108-01-2-14-23082700000119-02-86
2540. 03-02-147-01-2-14-23082700000482-02-111
2541. 03-02-147-01-2-14-23082700000482-02-159
2542. 03-02-147-01-2-14-23082700000482-02-96
2543. 03-02-216-01-2-14-23082700000097-02-103
2544. 03-02-216-01-2-14-23082700000097-02-107
2545. 03-02-216-01-2-14-23082700000097-02-14
2546. 03-02-216-01-2-14-23082700000097-02-146
2547. 03-02-216-01-2-14-23082700000097-02-15
2548. 03-02-216-01-2-14-23082700000097-02-150
2549. 03-02-216-01-2-14-23082700000097-02-16
2550. 03-02-216-01-2-14-23082700000097-02-177
2551. 03-02-216-01-2-14-23082700000097-02-185
2552. 03-02-216-01-2-14-23082700000097-02-188
2553. 03-02-216-01-2-14-23082700000097-02-19
2554. 03-02-216-01-2-14-23082700000097-02-201
2555. 03-02-216-01-2-14-23082700000097-02-206
2556. 03-02-216-01-2-14-23082700000097-02-212
2557. 03-02-216-01-2-14-23082700000097-02-27
2558. 03-02-216-01-2-14-23082700000097-02-28
2559. 03-02-216-01-2-14-23082700000097-02-30
2560. 03-02-216-01-2-14-23082700000097-02-33
2561. 03-02-216-01-2-14-23082700000097-02-50
2562. 03-02-216-01-2-14-23082700000097-02-52
2563. 03-02-216-01-2-14-23082700000097-02-53
2564. 03-02-216-01-2-14-23082700000097-02-57
2565. 03-02-216-01-2-14-23082700000097-02-64
2566. 03-02-216-01-2-14-23082700000097-02-72
2567. 03-02-216-01-2-14-23082700000097-02-97
2568. 03-02-220-01-2-14-23082700000382-02-127
2569. 03-02-220-01-2-14-23082700000382-02-128
2570. 03-02-220-01-2-14-23082700000382-02-49
2571. 03-02-222-03-1-16-23082700000247-02-1
2572. 03-02-222-03-1-16-23082700000247-02-115
2573. 03-02-222-03-1-16-23082700000247-02-123
2574. 03-02-222-03-1-16-23082700000247-02-130
2575. 03-02-222-03-1-16-23082700000247-02-132
2576. 03-02-222-03-1-16-23082700000247-02-137
2577. 03-02-222-03-1-16-23082700000247-02-140
2578. 03-02-222-03-1-16-23082700000247-02-150
2579. 03-02-222-03-1-16-23082700000247-02-154
2580. 03-02-222-03-1-16-23082700000247-02-156
2581. 03-02-222-03-1-16-23082700000247-02-161
2582. 03-02-222-03-1-16-23082700000247-02-162
2583. 03-02-222-03-1-16-23082700000247-02-163
2584. 03-02-222-03-1-16-23082700000247-02-164
2585. 03-02-222-03-1-16-23082700000247-02-165
2586. 03-02-222-03-1-16-23082700000247-02-170
2587. 03-02-222-03-1-16-23082700000247-02-171
2588. 03-02-222-03-1-16-23082700000247-02-173
2589. 03-02-222-03-1-16-23082700000247-02-175
2590. 03-02-222-03-1-16-23082700000247-02-176
2591. 03-02-222-03-1-16-23082700000247-02-177
2592. 03-02-222-03-1-16-23082700000247-02-179
2593. 03-02-222-03-1-16-23082700000247-02-180
2594. 03-02-222-03-1-16-23082700000247-02-181
2595. 03-02-222-03-1-16-23082700000247-02-183
2596. 03-02-222-03-1-16-23082700000247-02-184
2597. 03-02-222-03-1-16-23082700000247-02-185
2598. 03-02-222-03-1-16-23082700000247-02-186
2599. 03-02-222-03-1-16-23082700000247-02-187
2600. 03-02-222-03-1-16-23082700000247-02-188
2601. 03-02-222-03-1-16-23082700000247-02-189
2602. 03-02-222-03-1-16-23082700000247-02-190
2603. 03-02-222-03-1-16-23082700000247-02-191
2604. 03-02-222-03-1-16-23082700000247-02-194
2605. 03-02-222-03-1-16-23082700000247-02-196
2606. 03-02-222-03-1-16-23082700000247-02-197
2607. 03-02-222-03-1-16-23082700000247-02-198
2608. 03-02-222-03-1-16-23082700000247-02-199
2609. 03-02-222-03-1-16-23082700000247-02-2
2610. 03-02-222-03-1-16-23082700000247-02-20
2611. 03-02-222-03-1-16-23082700000247-02-200
2612. 03-02-222-03-1-16-23082700000247-02-204
2613. 03-02-222-03-1-16-23082700000247-02-205
2614. 03-02-222-03-1-16-23082700000247-02-206
2615. 03-02-222-03-1-16-23082700000247-02-21
2616. 03-02-222-03-1-16-23082700000247-02-37
2617. 03-02-222-03-1-16-23082700000247-02-39
2618. 03-02-222-03-1-16-23082700000247-02-42
2619. 03-02-222-03-1-16-23082700000247-02-43
2620. 03-02-222-03-1-16-23082700000247-02-44
2621. 03-02-222-03-1-16-23082700000247-02-45
2622. 03-02-222-03-1-16-23082700000247-02-46
2623. 03-02-222-03-1-16-23082700000247-02-52
2624. 03-02-222-03-1-16-23082700000247-02-61
2625. 03-02-222-03-1-16-23082700000247-02-62
2626. 03-02-222-03-1-16-23082700000247-02-63
2627. 03-02-222-03-1-16-23082700000247-02-67
2628. 03-02-222-03-1-16-23082700000247-02-69
2629. 03-02-222-03-1-16-23082700000247-02-71
2630. 03-02-222-03-1-16-23082700000247-02-72
2631. 03-02-222-03-1-16-23082700000247-02-74
2632. 03-02-222-03-1-16-23082700000247-02-75
2633. 03-02-222-03-1-16-23082700000247-02-76
2634. 03-02-222-03-1-16-23082700000247-02-77
2635. 03-02-222-03-1-16-23082700000247-02-79
2636. 03-02-222-03-1-16-23082700000247-02-8
2637. 03-02-222-03-1-16-23082700000247-02-86
2638. 03-02-222-03-1-16-23082700000247-02-88
2639. 03-02-222-03-1-16-23082700000247-02-92
2640. 03-02-222-03-1-16-23082700000247-02-94
2641. 03-02-222-03-1-16-23082700000247-02-95
2642. 03-02-222-03-1-16-23082700000247-02-96
2643. 03-02-222-03-1-16-23082700000247-02-99
2644. 03-02-226-03-2-16-23082700000093-02-170
2645. 03-02-267-02-2-15-23082700000207-02-124
2646. 03-02-267-02-2-15-23082700000207-02-135
2647. 03-02-267-02-2-15-23082700000207-02-136
2648. 03-02-267-02-2-15-23082700000207-02-50
2649. 03-02-267-02-2-15-23082700000207-02-51
2650. 03-02-267-02-2-15-23082700000207-02-52
2651. 03-02-267-02-2-15-23082700000207-02-53
2652. 03-02-267-02-2-15-23082700000207-02-88
2653. 03-02-277-03-2-16-23082700000023-02-10
2654. 03-02-277-03-2-16-23082700000023-02-104
2655. 03-02-277-03-2-16-23082700000023-02-111
2656. 03-02-277-03-2-16-23082700000023-02-12
2657. 03-02-277-03-2-16-23082700000023-02-201
2658. 03-02-277-03-2-16-23082700000023-02-29
2659. 03-02-277-03-2-16-23082700000023-02-3
2660. 03-02-277-03-2-16-23082700000023-02-4
2661. 03-02-277-03-2-16-23082700000023-02-5
2662. 03-02-277-03-2-16-23082700000023-02-7
2663. 03-02-277-03-2-16-23082700000023-02-88
2664. 03-02-277-03-2-16-23082700000023-02-89
2665. 03-02-277-03-2-16-23082700000023-02-92
2666. 03-02-318-02-2-15-23082700000007-02-120
2667. 03-02-318-02-2-15-23082700000007-02-135
2668. 03-02-318-02-2-15-23082700000007-02-138
2669. 03-02-318-02-2-15-23082700000007-02-157
2670. 03-02-342-02-1-15-23091100000031-02-1
2671. 03-02-342-02-1-15-23091100000031-02-10
2672. 03-02-342-02-1-15-23091100000031-02-101
2673. 03-02-342-02-1-15-23091100000031-02-11
2674. 03-02-342-02-1-15-23091100000031-02-115
2675. 03-02-342-02-1-15-23091100000031-02-12
2676. 03-02-342-02-1-15-23091100000031-02-128
2677. 03-02-342-02-1-15-23091100000031-02-13
2678. 03-02-342-02-1-15-23091100000031-02-15
2679. 03-02-342-02-1-15-23091100000031-02-16
2680. 03-02-342-02-1-15-23091100000031-02-17
2681. 03-02-342-02-1-15-23091100000031-02-18
2682. 03-02-342-02-1-15-23091100000031-02-19
2683. 03-02-342-02-1-15-23091100000031-02-190
2684. 03-02-342-02-1-15-23091100000031-02-192
2685. 03-02-342-02-1-15-23091100000031-02-195
2686. 03-02-342-02-1-15-23091100000031-02-2
2687. 03-02-342-02-1-15-23091100000031-02-20
2688. 03-02-342-02-1-15-23091100000031-02-204
2689. 03-02-342-02-1-15-23091100000031-02-206
2690. 03-02-342-02-1-15-23091100000031-02-21
2691. 03-02-342-02-1-15-23091100000031-02-216
2692. 03-02-342-02-1-15-23091100000031-02-217
2693. 03-02-342-02-1-15-23091100000031-02-22
2694. 03-02-342-02-1-15-23091100000031-02-220
2695. 03-02-342-02-1-15-23091100000031-02-221
2696. 03-02-342-02-1-15-23091100000031-02-222
2697. 03-02-342-02-1-15-23091100000031-02-224
2698. 03-02-342-02-1-15-23091100000031-02-225
2699. 03-02-342-02-1-15-23091100000031-02-23
2700. 03-02-342-02-1-15-23091100000031-02-24
2701. 03-02-342-02-1-15-23091100000031-02-25
2702. 03-02-342-02-1-15-23091100000031-02-26
2703. 03-02-342-02-1-15-23091100000031-02-27
2704. 03-02-342-02-1-15-23091100000031-02-28
2705. 03-02-342-02-1-15-23091100000031-02-29
2706. 03-02-342-02-1-15-23091100000031-02-3
2707. 03-02-342-02-1-15-23091100000031-02-30
2708. 03-02-342-02-1-15-23091100000031-02-31
2709. 03-02-342-02-1-15-23091100000031-02-32
2710. 03-02-342-02-1-15-23091100000031-02-33
2711. 03-02-342-02-1-15-23091100000031-02-38
2712. 03-02-342-02-1-15-23091100000031-02-40
2713. 03-02-342-02-1-15-23091100000031-02-47
2714. 03-02-342-02-1-15-23091100000031-02-48
2715. 03-02-342-02-1-15-23091100000031-02-51
2716. 03-02-342-02-1-15-23091100000031-02-58
2717. 03-02-342-02-1-15-23091100000031-02-6
2718. 03-02-342-02-1-15-23091100000031-02-64
2719. 03-02-342-02-1-15-23091100000031-02-65
2720. 03-02-342-02-1-15-23091100000031-02-66
2721. 03-02-342-02-1-15-23091100000031-02-67
2722. 03-02-342-02-1-15-23091100000031-02-68
2723. 03-02-342-02-1-15-23091100000031-02-69
2724. 03-02-342-02-1-15-23091100000031-02-7
2725. 03-02-342-02-1-15-23091100000031-02-70
2726. 03-02-342-02-1-15-23091100000031-02-73
2727. 03-02-342-02-1-15-23091100000031-02-74
2728. 03-02-342-02-1-15-23091100000031-02-75
2729. 03-02-342-02-1-15-23091100000031-02-8
2730. 03-02-342-02-1-15-23091100000031-02-80
2731. 03-02-342-02-1-15-23091100000031-02-81
2732. 03-02-342-02-1-15-23091100000031-02-82
2733. 03-02-342-02-1-15-23091100000031-02-83
2734. 03-02-342-02-1-15-23091100000031-02-84
2735. 03-02-342-02-1-15-23091100000031-02-88
2736. 03-02-342-02-1-15-23091100000031-02-89
2737. 03-02-342-02-1-15-23091100000031-02-9
2738. 03-02-342-02-1-15-23091100000031-02-94
2739. 03-02-342-02-1-15-23091100000031-02-99
2740. 03-02-404-03-1-16-23082700000497-02-15
2741. 03-02-404-03-1-16-23082700000497-02-16
2742. 03-02-404-03-1-16-23082700000497-02-166
2743. 03-02-404-03-1-16-23082700000497-02-167
2744. 03-02-404-03-1-16-23082700000497-02-168
2745. 03-02-468-01-2-14-23082900000040-02-157
2746. 03-02-468-01-2-14-23082900000040-02-51
2747. 03-02-468-01-2-14-23082900000040-02-81
2748. 03-02-503-03-1-16-23083000000042-02-136
2749. 03-02-503-03-1-16-23083000000042-02-140
2750. 03-02-503-03-1-16-23083000000042-02-44
2751. 03-02-503-03-1-16-23083000000042-02-5
2752. 03-02-503-03-1-16-23083000000042-02-50
2753. 03-02-503-03-1-16-23083000000042-02-96
2754. 03-02-609-01-1-14-23090500000014-02-104
2755. 03-02-609-01-1-14-23090500000014-02-107
2756. 03-02-609-01-1-14-23090500000014-02-108
2757. 03-02-609-01-1-14-23090500000014-02-111
2758. 03-02-609-01-1-14-23090500000014-02-112
2759. 03-02-609-01-1-14-23090500000014-02-113
2760. 03-02-609-01-1-14-23090500000014-02-114
2761. 03-02-609-01-1-14-23090500000014-02-115
2762. 03-02-609-01-1-14-23090500000014-02-117
2763. 03-02-609-01-1-14-23090500000014-02-118
2764. 03-02-609-01-1-14-23090500000014-02-119
2765. 03-02-609-01-1-14-23090500000014-02-121
2766. 03-02-609-01-1-14-23090500000014-02-133
2767. 03-02-609-01-1-14-23090500000014-02-14
2768. 03-02-609-01-1-14-23090500000014-02-158
2769. 03-02-609-01-1-14-23090500000014-02-184
2770. 03-02-609-01-1-14-23090500000014-02-19
2771. 03-02-609-01-1-14-23090500000014-02-191
2772. 03-02-609-01-1-14-23090500000014-02-195
2773. 03-02-609-01-1-14-23090500000014-02-196
2774. 03-02-609-01-1-14-23090500000014-02-21
2775. 03-02-609-01-1-14-23090500000014-02-22
2776. 03-02-609-01-1-14-23090500000014-02-23
2777. 03-02-609-01-1-14-23090500000014-02-30
2778. 03-02-609-01-1-14-23090500000014-02-31
2779. 03-02-609-01-1-14-23090500000014-02-36
2780. 03-02-609-01-1-14-23090500000014-02-49
2781. 03-02-609-01-1-14-23090500000014-02-50
2782. 03-02-609-01-1-14-23090500000014-02-62
2783. 03-02-609-01-1-14-23090500000014-02-65
2784. 03-02-609-01-1-14-23090500000014-02-68
2785. 03-02-609-01-1-14-23090500000014-02-85
2786. 03-02-609-01-1-14-23090500000014-02-86
2787. 03-02-609-01-1-14-23090500000014-02-98
2788. 03-02-698-01-1-14-23091100000003-02-132
2789. 03-02-698-01-1-14-23091100000003-02-133
2790. 03-02-698-01-1-14-23091100000003-02-151
2791. 03-02-698-01-1-14-23091100000003-02-162
2792. 03-02-698-01-1-14-23091100000003-02-165
2793. 03-02-698-01-1-14-23091100000003-02-167
2794. 03-02-698-01-1-14-23091100000003-02-175
2795. 03-02-698-01-1-14-23091100000003-02-178
2796. 03-02-698-01-1-14-23091100000003-02-179
2797. 03-02-698-01-1-14-23091100000003-02-180
2798. 03-02-698-01-1-14-23091100000003-02-183
2799. 03-02-698-01-1-14-23091100000003-02-184
2800. 03-02-698-01-1-14-23091100000003-02-185
2801. 03-02-698-01-1-14-23091100000003-02-186
2802. 03-02-698-01-1-14-23091100000003-02-187
2803. 03-02-698-01-1-14-23091100000003-02-189
2804. 03-02-698-01-1-14-23091100000003-02-190
2805. 03-02-698-01-1-14-23091100000003-02-198
2806. 03-02-698-01-1-14-23091100000003-02-213
2807. 03-02-698-01-1-14-23091100000003-02-215
2808. 03-02-698-01-1-14-23091100000003-02-27
2809. 03-02-698-01-1-14-23091100000003-02-28
2810. 03-02-698-01-1-14-23091100000003-02-69
2811. 03-02-698-01-1-14-23091100000003-02-7
2812. 03-02-699-01-2-14-23091400000009-02-58
2813. 03-02-699-01-2-14-23091400000009-02-72
2814. 03-02-699-01-2-14-23091400000009-02-73
2815. 03-02-699-01-2-14-23091400000009-02-74
2816. 03-03-121-01-2-17-23090300000013-02-1
2817. 03-03-121-01-2-17-23090300000013-02-10
2818. 03-03-121-01-2-17-23090300000013-02-103
2819. 03-03-121-01-2-17-23090300000013-02-13
2820. 03-03-121-01-2-17-23090300000013-02-139
2821. 03-03-121-01-2-17-23090300000013-02-144
2822. 03-03-121-01-2-17-23090300000013-02-15
2823. 03-03-121-01-2-17-23090300000013-02-181
2824. 03-03-121-01-2-17-23090300000013-02-182
2825. 03-03-121-01-2-17-23090300000013-02-183
2826. 03-03-121-01-2-17-23090300000013-02-185
2827. 03-03-121-01-2-17-23090300000013-02-186
2828. 03-03-121-01-2-17-23090300000013-02-193
2829. 03-03-121-01-2-17-23090300000013-02-2
2830. 03-03-121-01-2-17-23090300000013-02-215
2831. 03-03-121-01-2-17-23090300000013-02-3
2832. 03-03-121-01-2-17-23090300000013-02-39
2833. 03-03-121-01-2-17-23090300000013-02-4
2834. 03-03-121-01-2-17-23090300000013-02-43
2835. 03-03-121-01-2-17-23090300000013-02-44
2836. 03-03-121-01-2-17-23090300000013-02-47
2837. 03-03-121-01-2-17-23090300000013-02-48
2838. 03-03-121-01-2-17-23090300000013-02-5
2839. 03-03-121-01-2-17-23090300000013-02-50
2840. 03-03-121-01-2-17-23090300000013-02-6
2841. 03-03-121-01-2-17-23090300000013-02-61
2842. 03-03-121-01-2-17-23090300000013-02-8
2843. 03-03-121-01-2-17-23090300000013-02-9
2844. 03-03-169-02-2-18-23082700000358-02-107
2845. 03-03-169-02-2-18-23082700000358-02-12
2846. 03-03-169-02-2-18-23082700000358-02-14
2847. 03-03-169-02-2-18-23082700000358-02-15
2848. 03-03-169-02-2-18-23082700000358-02-162
2849. 03-03-169-02-2-18-23082700000358-02-19
2850. 03-03-169-02-2-18-23082700000358-02-5
2851. 03-03-169-02-2-18-23082700000358-02-59
2852. 03-03-169-02-2-18-23082700000358-02-77
2853. 03-03-286-02-2-18-23091500000006-02-126
2854. 03-03-286-02-2-18-23091500000006-02-129
2855. 03-03-286-02-2-18-23091500000006-02-140
2856. 03-03-286-02-2-18-23091500000006-02-189
2857. 03-03-286-02-2-18-23091500000006-02-190
2858. 03-03-286-02-2-18-23091500000006-02-191
2859. 03-03-286-02-2-18-23091500000006-02-192
2860. 03-03-286-02-2-18-23091500000006-02-198
2861. 03-03-286-02-2-18-23091500000006-02-199
2862. 03-03-286-02-2-18-23091500000006-02-200
2863. 03-03-286-02-2-18-23091500000006-02-207
2864. 03-03-286-02-2-18-23091500000006-02-40
2865. 03-03-286-02-2-18-23091500000006-02-42
2866. 03-03-286-02-2-18-23091500000006-02-69
2867. 03-03-286-02-2-18-23091500000006-02-74
2868. 03-03-379-02-2-18-23082700000250-02-13
2869. 03-03-379-02-2-18-23082700000250-02-17
2870. 03-03-379-02-2-18-23082700000250-02-21
2871. 03-03-379-02-2-18-23082700000250-02-9
2872. 03-03-434-01-1-17-23091500000058-02-127
2873. 03-03-448-01-1-17-23082900000002-02-12
2874. 03-03-448-01-1-17-23082900000002-02-129
2875. 03-03-484-01-2-17-23083000000013-02-122
